_250m_16_days_VI_Quality_2015241_aid0001,aid0001,2015-08-29 00:00:00+00:00,,,,,,,,84556.0,,1226.0,,,,,743.0,,190.0,,,,,,,,,,,,,,,,,,,79.0,,11.0,,,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,29.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015257_aid0001,aid0001,2015-09-14 00:00:00+00:00,,,,,,,,77771.0,,1591.0,,,,,7056.0,,184.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015273_aid0001,aid0001,2015-09-30 00:00:00+00:00,,,,,,,,86732.0,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015289_aid0001,aid0001,2015-10-16 00:00:00+00:00,,,,,,,,85150.0,,739.0,,,,,1059.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015305_aid0001,aid0001,2015-11-01 00:00:00+00:00,,5.0,,,,,,86319.0,,38.0,,,,,372.0,,98.0,,,,,,,4.0,,,,,,,,,,,,4.0,,7.0,,,,8.0,,1.0,,,,,,,,5.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,5.0,,,,,,561.0,,,,,,,,,,,,,,,,,21.0,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015321_aid0001,aid0001,2015-11-17 00:00:00+00:00,,,,,,,,86357.0,,53.0,,,,5.0,341.0,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015337_aid0001,aid0001,2015-12-03 00:00:00+00:00,,10.0,,6.0,,,,83989.0,1.0,1835.0,,,,5.0,878.0,,92.0,,5.0,,,,,,,1.0,,,,,,,,,,4.0,,,,,,31.0,,,,,,,,,,,,,,10.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,,10.0,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2015353_aid0001,aid0001,2015-12-19 00:00:00+00:00,66.0,61.0,43.0,18.0,,12.0,1.0,82458.0,,312.0,,340.0,,17.0,1766.0,,470.0,,304.0,,6.0,23.0,,63.0,,28.0,,,13.0,,18.0,2.0,,,,211.0,,5.0,,10.0,,135.0,,24.0,,42.0,,1.0,3.0,,,,,,,10.0,,,,25.0,,,,,,,,,,,8.0,1.0,,,,,,,,,4.0,,,,,,,661.0,,,,,,,,,,,,,,,,,25.0,,,,65.0,4.0,203.0,2.0,,,,,,,17.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016001_aid0001,aid0001,2016-01-01 00:00:00+00:00,45.0,44.0,16.0,19.0,,37.0,,32390.0,,7376.0,,774.0,,3.0,43316.0,,1656.0,,66.0,,4.0,60.0,,37.0,,28.0,,,16.0,,4.0,1.0,5.0,,,77.0,,,,32.0,,143.0,,27.0,,61.0,,,73.0,,,,,,,34.0,4.0,6.0,,,4.0,,,,,,9.0,,,,2.0,,2.0,,,,,,6.0,,,,,,,,,885.0,,65.0,,,,,,,,,,,,,,,11.0,,,,11.0,,164.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016017_aid0001,aid0001,2016-01-17 00:00:00+00:00,14.0,36.0,51.0,30.0,,,,74688.0,,673.0,,,,,9173.0,,736.0,,,,4.0,204.0,,610.0,,,,1.0,,,9.0,,,,,38.0,,,,,,180.0,,1.0,,,,,4.0,1.0,24.0,,,,1.0,14.0,3.0,,,,,,15.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,765.0,,16.0,,,,,,,,,,,,,,,14.0,,,,59.0,,122.0,,,,,,,,,,,20.0,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,9.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016033_aid0001,aid0001,2016-02-02 00:00:00+00:00,4.0,29.0,79.0,38.0,,,,81979.0,1.0,335.0,,,,,2540.0,,614.0,,,,,8.0,,5.0,,,,,19.0,11.0,10.0,,,,,218.0,,,,,,212.0,,6.0,,,,,,,7.0,,,,,36.0,22.0,,,,,,4.0,,,,,,,,8.0,,,,,,,4.0,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,33.0,,,,244.0,,354.0,,,,,,,27.0,8.0,,,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,14.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016049_aid0001,aid0001,2016-02-18 00:00:00+00:00,10.0,34.0,,395.0,,,,15645.0,,45907.0,,,,,13503.0,,6438.0,,,,,24.0,2.0,79.0,,,,,7.0,12.0,9.0,,,,,14.0,,1326.0,,,,216.0,,1313.0,,,,,13.0,3.0,155.0,,,,,47.0,66.0,,,,4.0,,1141.0,,,,,,,,1.0,,,,,,4.0,34.0,,,10.0,40.0,,,,,,429.0,,238.0,,,,,,,,,,,,,,,,,,,23.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,101.0,,,,23.0,,,,,,,,,,,,,,140.0,,10.0,,85.0,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016065_aid0001,aid0001,2016-03-05 00:00:00+00:00,4.0,372.0,,80.0,,,,82350.0,,,,,,1.0,2067.0,,58.0,,,,,30.0,,18.0,,,,,54.0,8.0,,25.0,,,,679.0,,,,,,464.0,,4.0,,,,,14.0,,,,,,,74.0,20.0,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,,3.0,,,,,,573.0,,,,,,,,,,,,,,,,,4.0,,,,238.0,16.0,,,,,,,,,,,,172.0,25.0,,,,,4.0,,,,,,,,,,,,44.0,,,,,,,,,,,,,,7.0,,,,50.0,,,,37.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016081_aid0001,aid0001,2016-03-21 00:00:00+00:00,22.0,69.0,,139.0,,,,44400.0,,17684.0,,,,,21859.0,200.0,426.0,,,,,132.0,5.0,183.0,,,,,19.0,12.0,26.0,4.0,,,,185.0,,104.0,,,,113.0,6.0,120.0,,,,,,4.0,20.0,,,,,10.0,21.0,,,,,,279.0,,,,80.0,,,,9.0,26.0,,,,,33.0,,,,13.0,,,,,,,867.0,,,,,,,,,,,,,,,,,,,,,260.0,9.0,12.0,,,,,,,,,,,45.0,4.0,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,4.0,,,,22.0,,,,19.0,,13.0,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016097_aid0001,aid0001,2016-04-06 00:00:00+00:00,,24.0,13.0,,,,,82066.0,,46.0,,,,1.0,4197.0,,314.0,,,,,,,37.0,,,,,26.0,,12.0,,,,,30.0,,5.0,,,,30.0,,19.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016113_aid0001,aid0001,2016-04-22 00:00:00+00:00,,,1.0,,,,,63041.0,,690.0,,,,,22612.0,,608.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,10.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016129_aid0001,aid0001,2016-05-08 00:00:00+00:00,,,,,,,,72144.0,,534.0,,,,,14010.0,,78.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016145_aid0001,aid0001,2016-05-24 00:00:00+00:00,,47.0,,23.0,,,,83011.0,,94.0,,,,4.0,2509.0,,730.0,,,,,,,,,,,,,,,,,,,234.0,,20.0,,,,140.0,,29.0,,,,,4.0,,27.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,,,,,1.0,,,,,,,,,,,,32.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016161_aid0001,aid0001,2016-06-09 00:00:00+00:00,,839.0,,242.0,,,,65530.0,,156.0,,,,,13623.0,,1654.0,,,,,207.0,,416.0,,,,,14.0,,,,,,,2048.0,,,,,,1213.0,,239.0,,,,1.0,138.0,16.0,154.0,25.0,,,,19.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.0,,,,,,867.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,24.0,,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016177_aid0001,aid0001,2016-06-25 00:00:00+00:00,,15946.0,,7807.0,,,6.0,108.0,,10.0,,,,,16552.0,,2022.0,,,,,10406.0,62.0,1351.0,,,,,,,251.0,13.0,,,,4.0,,,,,,8202.0,,3066.0,,,,2.0,8036.0,555.0,3099.0,111.0,,,1.0,1764.0,2361.0,,3.0,,,,,,,,112.0,5.0,,,9.0,106.0,,,,,6.0,,,,710.0,324.0,,,,5.0,,175.0,,661.0,,,,23.0,192.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,353.0,,4.0,,,,,,,,,,,,785.0,,71.0,,,1381.0,121.0,239.0,51.0,,,,,,,,,,,,13.0,,,9.0,,225.0,90.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016193_aid0001,aid0001,2016-07-11 00:00:00+00:00,,2743.0,106.0,13863.0,,,,,,7585.0,,,,,1014.0,,28796.0,,,,,348.0,,669.0,,,,,,,,172.0,,,,,,763.0,,,,949.0,,17011.0,,,,1.0,794.0,86.0,2064.0,190.0,,,,903.0,2878.0,,,,,,,23.0,,,,,,,,9.0,,,,,,283.0,,,31.0,732.0,,2.0,,141.0,,,,528.0,,,,10.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,622.0,,93.0,,32.0,,,,,13.0,16.0,,,,187.0,,204.0,,2565.0,,,349.0,23.0,235.0,134.0,,,,,,,,,10.0,,,4.0,,,,54.0,27.0,51.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016209_aid0001,aid0001,2016-07-27 00:00:00+00:00,,6435.0,,11736.0,,,2.0,3118.0,,30097.0,,,,,552.0,,854.0,,,,1.0,,,,5.0,,,,,,99.0,56.0,,,,1476.0,,10162.0,,,2.0,1824.0,,2895.0,,,,1.0,369.0,659.0,409.0,174.0,,,1.0,1518.0,3326.0,,,4.0,,,92.0,,,,4.0,43.0,,,,51.0,,,,,361.0,62.0,,,622.0,350.0,,,4.0,25.0,,,,508.0,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,1814.0,,,18.0,71.0,,90.0,,,,,,1.0,90.0,43.0,,53.0,,3948.0,,188.0,,1694.0,,,362.0,309.0,240.0,59.0,,,,,,4.0,,,,,10.0,4.0,29.0,,80.0,,253.0,81.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016225_aid0001,aid0001,2016-08-12 00:00:00+00:00,,12218.0,,3543.0,,,4.0,26393.0,,198.0,,,,,13600.0,15.0,13.0,,,,,702.0,,,,,,1.0,40.0,29.0,,,,,,6373.0,,121.0,,,2.0,11585.0,85.0,449.0,,,,7.0,1802.0,525.0,50.0,130.0,,,1.0,2047.0,402.0,,1.0,,,,342.0,,,,,,,,15.0,,,,,,340.0,,,,136.0,66.0,,,,,,802.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,,,,896.0,,,,24.0,,,,,,10.0,,,,633.0,,,,2052.0,26.0,34.0,,2.0,635.0,16.0,76.0,93.0,,,,,,42.0,,,,,14.0,,,,83.0,,130.0,63.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016241_aid0001,aid0001,2016-08-28 00:00:00+00:00,,8877.0,366.0,5578.0,,,6.0,21333.0,,2881.0,,,,,9351.0,,3603.0,29.0,,,1.0,343.0,,2194.0,319.0,,,,4.0,,109.0,,,,,6883.0,,270.0,,,3.0,10091.0,,2491.0,4.0,,,12.0,1567.0,28.0,1546.0,346.0,,,5.0,1906.0,2435.0,,2.0,,,,,222.0,,,,100.0,,,4.0,77.0,,,,,5.0,113.0,,,55.0,137.0,,1.0,,,,717.0,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,281.0,,17.0,,155.0,,89.0,,9.0,,71.0,,,,,4.0,,,395.0,,10.0,,1312.0,,244.0,1.0,2.0,211.0,1.0,546.0,62.0,,,,,,,,,,,,,,,,6.0,45.0,34.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016257_aid0001,aid0001,2016-09-13 00:00:00+00:00,,1927.0,45.0,404.0,,,2.0,62835.0,,40.0,,,,,11512.0,121.0,1704.0,,,,,124.0,6.0,212.0,,,,,,,32.0,,,,,1894.0,,,,,,1772.0,4.0,409.0,,,,,92.0,18.0,62.0,,,,,965.0,196.0,,,,,,25.0,,,,13.0,,,,,9.0,,,,,,,,,12.0,9.0,,,,,,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,,,,178.0,,4.0,,,,,,,,,6.0,,,723.0,,,,1077.0,6.0,,,,45.0,7.0,2.0,,,,,,,15.0,,,,,1.0,,,,28.0,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016273_aid0001,aid0001,2016-09-29 00:00:00+00:00,,,,,,,,86451.0,,4.0,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016289_aid0001,aid0001,2016-10-15 00:00:00+00:00,,,,,,,,86565.0,,9.0,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016305_aid0001,aid0001,2016-10-31 00:00:00+00:00,,,,,,,,84983.0,,39.0,,,,1.0,1670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016321_aid0001,aid0001,2016-11-16 00:00:00+00:00,,,,1.0,,,,81763.0,,36.0,,,,2.0,5177.0,,17.0,,,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016337_aid0001,aid0001,2016-12-02 00:00:00+00:00,,,,,,,,58624.0,,426.0,,,,2.0,25346.0,,2007.0,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,903.0,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2016353_aid0001,aid0001,2016-12-18 00:00:00+00:00,,42.0,,4.0,,11.0,,23633.0,,196.0,,257.0,,2.0,39108.0,,2930.0,,496.0,,3.0,18093.0,17.0,8.0,,7.0,,,,,,,,,,14.0,,,,,,17.0,,19.0,,,,,34.0,20.0,6.0,,,,,35.0,9.0,9.0,,10.0,,,76.0,3.0,409.0,,891.0,4.0,,,,,,,,,,,,,22.0,,,,,,,776.0,,280.0,,,,6.0,,,,,57.0,,4.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017001_aid0001,aid0001,2017-01-01 00:00:00+00:00,,21.0,121.0,26.0,,5.0,2.0,38129.0,,17690.0,,,,,19252.0,,7526.0,,,,,515.0,10.0,331.0,,,,,2.0,1.0,14.0,,,,,163.0,,313.0,,,,183.0,8.0,547.0,,,,,181.0,,19.0,,,,,9.0,5.0,,,122.0,97.0,,128.0,60.0,,,18.0,,,,,,,,13.0,,3.0,13.0,,,,,,,,,,810.0,,184.0,,,,,,,,,,,,,,,,,,,294.0,,658.0,,,,,,,,,,,4.0,19.0,,,,,,5.0,,,,,,,,,,,14.0,,,,,,,,5.0,,,,,,,,,,5.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017017_aid0001,aid0001,2017-01-17 00:00:00+00:00,307.0,371.0,118.0,263.0,,,5.0,58843.0,,6219.0,,,,,6531.0,,2673.0,18.0,,,6.0,261.0,10.0,524.0,69.0,,,,98.0,37.0,78.0,101.0,,,,915.0,,376.0,,,,430.0,,557.0,,,,1.0,72.0,5.0,23.0,30.0,,,,223.0,298.0,,,,39.0,,20.0,157.0,,,38.0,37.0,,,27.0,57.0,,,8.0,,15.0,95.0,,,19.0,29.0,,,,,,603.0,,,,,,,1.0,,,,,,,,,,,,,,4036.0,22.0,1106.0,,,,,,,59.0,24.0,,,213.0,186.0,,,,,14.0,,46.0,,,,,,,,,,383.0,,120.0,,14.0,,,,,,,,,,39.0,,,,314.0,,27.0,,120.0,,14.0,,,26.0,4.0,,,,,,,,,,4.0,,,6.0,,,,22.0,,11.0,,,,,,,,,95.0,,,,5.0,,,,14.0,,,,,,
_250m_16_days_VI_Quality_2017033_aid0001,aid0001,2017-02-02 00:00:00+00:00,47.0,122.0,239.0,42.0,,,,80160.0,,285.0,,,,1.0,3739.0,,805.0,,,,,43.0,,64.0,,,,,9.0,6.0,,,,,,260.0,,4.0,,,,160.0,,44.0,,,,,,2.0,,,,,,63.0,8.0,,,4.0,,,4.0,,,,20.0,4.0,,,,,,,,,,,,,1.0,,,,,,,730.0,,,,,,,,,,,,,,,,,5.0,,,,220.0,,319.0,6.0,,,1.0,,18.0,,2.0,,,20.0,,,,,,,,24.0,,,,,,,,,,4.0,,,,,,,,,,,,,,2.0,,,,15.0,,,,19.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017049_aid0001,aid0001,2017-02-18 00:00:00+00:00,28.0,51.0,145.0,54.0,,,,82917.0,,530.0,,,,,1389.0,,651.0,,,,,14.0,,15.0,,,,,5.0,4.0,27.0,,,,,264.0,,4.0,,,,97.0,,56.0,,,,,,3.0,,,,,,4.0,6.0,,,10.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,726.0,,,,,,,,,,,,,,,,,,,,,294.0,,82.0,5.0,,,1.0,,,6.0,,,,76.0,6.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,32.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017065_aid0001,aid0001,2017-03-06 00:00:00+00:00,23.0,15.0,115.0,5.0,,,,81426.0,,,,,,,3136.0,,304.0,,,,,86.0,,74.0,,,,,,,5.0,,,,,224.0,,,,,,307.0,,,,,,,86.0,,,,,,,22.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,686.0,,,,,,,,,,,,,,,,,20.0,,,,721.0,4.0,167.0,,,,,,,,,,,73.0,9.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017081_aid0001,aid0001,2017-03-22 00:00:00+00:00,,114.0,1.0,76.0,,,,83229.0,,1005.0,,,,,1796.0,,246.0,,,,,11.0,,1.0,,,,,22.0,,27.0,,,,,63.0,,14.0,,,,133.0,,21.0,,,,,,,,,,,,4.0,17.0,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,14.0,,,,57.0,,21.0,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017097_aid0001,aid0001,2017-04-07 00:00:00+00:00,4.0,,36.0,,,,,84988.0,,143.0,,,,2.0,1507.0,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0,,,,,,,,,,,,,,,,,20.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017113_aid0001,aid0001,2017-04-23 00:00:00+00:00,,7.0,,4.0,,,,85870.0,,192.0,,,,10.0,896.0,,29.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017129_aid0001,aid0001,2017-05-09 00:00:00+00:00,,364.0,,204.0,,,,59941.0,,,,,,,23527.0,,927.0,,,,,5.0,5.0,4.0,,,,,,,9.0,,,,,504.0,,,,,,954.0,,92.0,,,,,17.0,12.0,14.0,,,,,71.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,91.0,,,,,,,,,,,,56.0,,,,61.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2017145_aid0001,aid0001,2017-05-25 00:00:00+00:00,,,,,,,,79709.0,,4239.0,,,,,3048.0,,37.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
